compound_id,drug,disease_id,disease,metapath,treatment,path_count,DWPC
DB00245,Benzatropine,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00238,Nevirapine,DOID:8778,Crohn's disease,CdrGiGaD,0,0,0
DB00244,Mesalazine,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00246,Ziprasidone,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,1,0,0
DB00158,Folic Acid,DOID:10652,Alzheimer's disease,CdrGiGaD,0,0,0
DB01068,Clonazepam,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB00502,Haloperidol,DOID:5408,Paget's disease of bone,CdrGiGaD,0,0,0
DB01048,Abacavir,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB01175,Escitalopram,DOID:14330,Parkinson's disease,CdrGiGaD,1,0,0
DB01077,Etidronic acid,DOID:5408,Paget's disease of bone,CdrGiGaD,1,0,0
DB00701,Amprenavir,DOID:10652,Alzheimer's disease,CdrGiGaD,0,0,0
DB01186,Pergolide,DOID:8778,Crohn's disease,CdrGiGaD,0,0,0
DB00282,Pamidronate,DOID:14330,Parkinson's disease,CdrGiGaD,0,0,0
DB00674,Galantamine,DOID:5408,Paget's disease of bone,CdrGiGaD,0,0,0
DB01104,Sertraline,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB00495,Zidovudine,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB01133,Tiludronate,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB00635,Prednisone,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB00705,Delavirdine,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB00246,Ziprasidone,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB01075,Diphenhydramine,DOID:5408,Paget's disease of bone,CdrGiGaD,0,0,0
DB00572,Atropine,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB00980,Ramelteon,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB01077,Etidronic acid,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB01601,Lopinavir,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB00996,Gabapentin,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00550,Propylthiouracil,DOID:10652,Alzheimer's disease,CdrGiGaD,0,0,0
DB01235,L-DOPA,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB01367,Rasagiline,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00313,Valproic Acid,DOID:8778,Crohn's disease,CdrGiGaD,0,0,0
DB01037,Selegiline,DOID:14330,Parkinson's disease,CdrGiGaD,1,0,0
DB00985,Dimenhydrinate,DOID:8778,Crohn's disease,CdrGiGaD,0,0,0
DB00244,Mesalazine,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB00795,Sulfasalazine,DOID:14330,Parkinson's disease,CdrGiGaD,0,0,0
DB00630,Alendronate,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,0,0,0
DB00945,Acetylsalicylic acid,DOID:5408,Paget's disease of bone,CdrGiGaD,0,0,0
DB01033,Mercaptopurine,DOID:10652,Alzheimer's disease,CdrGiGaD,0,0,0
DB00630,Alendronate,DOID:10652,Alzheimer's disease,CdrGiGaD,0,0,0
DB00736,Esomeprazole,DOID:14330,Parkinson's disease,CdrGiGaD,0,0,0
DB00424,Hyoscyamine,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB00745,Modafinil,DOID:14330,Parkinson's disease,CdrGiGaD,1,0,0
DB05271,Rotigotine,DOID:10652,Alzheimer's disease,CdrGiGaD,0,0,0
DB01583,Liotrix,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00763,Methimazole,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,0,0,0
DB00916,Metronidazole,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,0,0,0
DB00220,Nelfinavir,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB00238,Nevirapine,DOID:10652,Alzheimer's disease,CdrGiGaD,0,0,0
DB00745,Modafinil,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB00451,Levothyroxine,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB01014,Balsalazide,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB00503,Ritonavir,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB00158,Folic Acid,DOID:14330,Parkinson's disease,CdrGiGaD,0,0,0
DB00657,Mecamylamine,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,0,0,0
DB00425,Zolpidem,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,0,0,0
DB00630,Alendronate,DOID:14330,Parkinson's disease,CdrGiGaD,0,0,0
DB00915,Amantadine,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00993,Azathioprine,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB00575,Clonidine,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB01100,Pimozide,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,1,0,0
DB00425,Zolpidem,DOID:10652,Alzheimer's disease,CdrGiGaD,0,0,0
DB00734,Risperidone,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB01232,Saquinavir,DOID:8778,Crohn's disease,CdrGiGaD,0,0,0
DB00550,Propylthiouracil,DOID:14330,Parkinson's disease,CdrGiGaD,0,0,0
DB01014,Balsalazide,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00313,Valproic Acid,DOID:5408,Paget's disease of bone,CdrGiGaD,0,0,0
DB00495,Zidovudine,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB01037,Selegiline,DOID:8778,Crohn's disease,CdrGiGaD,0,0,0
DB00413,Pramipexole,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,0,0,0
DB01033,Mercaptopurine,DOID:14330,Parkinson's disease,CdrGiGaD,0,0,0
DB01583,Liotrix,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB00494,Entacapone,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,0,0,0
DB00687,Fludrocortisone,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,0,0,0
DB00709,Lamivudine,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB00649,Stavudine,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,1,0,0
DB00985,Dimenhydrinate,DOID:10652,Alzheimer's disease,CdrGiGaD,0,0,0
DB00701,Amprenavir,DOID:14330,Parkinson's disease,CdrGiGaD,0,0,0
DB01068,Clonazepam,DOID:5408,Paget's disease of bone,CdrGiGaD,0,0,0
DB00787,Aciclovir,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB01175,Escitalopram,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB00238,Nevirapine,DOID:14330,Parkinson's disease,CdrGiGaD,0,0,0
DB00268,Ropinirole,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,0,0,0
DB01232,Saquinavir,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,1,0,0
DB00687,Fludrocortisone,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB00657,Mecamylamine,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,1,0,0
DB00399,Zoledronate,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00334,Olanzapine,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB01037,Selegiline,DOID:5408,Paget's disease of bone,CdrGiGaD,0,0,0
DB00745,Modafinil,DOID:5408,Paget's disease of bone,CdrGiGaD,0,0,0
DB01043,Memantine,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,0,0,0
DB00399,Zoledronate,DOID:5408,Paget's disease of bone,CdrGiGaD,1,0,0
DB00900,Didanosine,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB01367,Rasagiline,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB00224,Indinavir,DOID:14330,Parkinson's disease,CdrGiGaD,0,0,0
DB01232,Saquinavir,DOID:5408,Paget's disease of bone,CdrGiGaD,0,0,0
DB00900,Didanosine,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB00916,Metronidazole,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB00245,Benzatropine,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB00945,Acetylsalicylic acid,DOID:8778,Crohn's disease,CdrGiGaD,0,0,0
DB00503,Ritonavir,DOID:5408,Paget's disease of bone,CdrGiGaD,0,0,0
DB00989,Rivastigmine,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB00413,Pramipexole,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB00248,Cabergoline,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00736,Esomeprazole,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,0,0,0
DB00657,Mecamylamine,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB01175,Escitalopram,DOID:5408,Paget's disease of bone,CdrGiGaD,0,0,0
DB00625,Efavirenz,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB00323,Tolcapone,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB00747,Scopolamine,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,0,0,0
DB01200,Bromocriptine,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00795,Sulfasalazine,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,0,0,0
DB00282,Pamidronate,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,0,0,0
DB01048,Abacavir,DOID:8778,Crohn's disease,CdrGiGaD,0,0,0
DB00376,Trihexyphenidyl,DOID:10652,Alzheimer's disease,CdrGiGaD,0,0,0
DB00635,Prednisone,DOID:8778,Crohn's disease,CdrGiGaD,1,0,0
DB01200,Bromocriptine,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB00163,Vitamin E,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00674,Galantamine,DOID:8778,Crohn's disease,CdrGiGaD,0,0,0
DB00509,Dextrothyroxine,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB00763,Methimazole,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB00503,Ritonavir,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,1,0,0
DB00572,Atropine,DOID:8778,Crohn's disease,CdrGiGaD,1,0,0
DB00714,Apomorphine,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,0,0,0
DB00163,Vitamin E,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB00996,Gabapentin,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB00850,Perphenazine,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00282,Pamidronate,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB01048,Abacavir,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,1,0,0
DB00714,Apomorphine,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB01235,L-DOPA,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB00734,Risperidone,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB00980,Ramelteon,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB00246,Ziprasidone,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00495,Zidovudine,DOID:8778,Crohn's disease,CdrGiGaD,0,0,0
DB00245,Benzatropine,DOID:10652,Alzheimer's disease,CdrGiGaD,1,0,0
DB00572,Atropine,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00215,Citalopram,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,0,0,0
DB00980,Ramelteon,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB01033,Mercaptopurine,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,0,0,0
DB00550,Propylthiouracil,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,0,0,0
DB01601,Lopinavir,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00220,Nelfinavir,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB01235,L-DOPA,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00279,Liothyronine,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB01075,Diphenhydramine,DOID:10652,Alzheimer's disease,CdrGiGaD,0,0,0
DB00945,Acetylsalicylic acid,DOID:10652,Alzheimer's disease,CdrGiGaD,0,0,0
DB00572,Atropine,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB00884,Risedronate,DOID:10652,Alzheimer's disease,CdrGiGaD,0,0,0
DB00245,Benzatropine,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB05271,Rotigotine,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,0,0,0
DB00705,Delavirdine,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00635,Prednisone,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB01043,Memantine,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB01367,Rasagiline,DOID:5408,Paget's disease of bone,CdrGiGaD,0,0,0
DB01133,Tiludronate,DOID:5408,Paget's disease of bone,CdrGiGaD,1,0,0
DB01077,Etidronic acid,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB00279,Liothyronine,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00158,Folic Acid,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,0,0,0
DB00996,Gabapentin,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB00795,Sulfasalazine,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB01075,Diphenhydramine,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,0,0,0
DB01104,Sertraline,DOID:5408,Paget's disease of bone,CdrGiGaD,0,0,0
DB01068,Clonazepam,DOID:8778,Crohn's disease,CdrGiGaD,0,0,0
DB00575,Clonidine,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB00635,Prednisone,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB01048,Abacavir,DOID:5408,Paget's disease of bone,CdrGiGaD,0,0,0
DB00747,Scopolamine,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB01133,Tiludronate,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB01014,Balsalazide,DOID:5408,Paget's disease of bone,CdrGiGaD,0,0,0
DB00163,Vitamin E,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB01186,Pergolide,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,0,0,0
DB00993,Azathioprine,DOID:5408,Paget's disease of bone,CdrGiGaD,0,0,0
DB01175,Escitalopram,DOID:8778,Crohn's disease,CdrGiGaD,0,0,0
DB01186,Pergolide,DOID:10652,Alzheimer's disease,CdrGiGaD,0,0,0
DB00850,Perphenazine,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB00674,Galantamine,DOID:14330,Parkinson's disease,CdrGiGaD,0,0,0
DB01068,Clonazepam,DOID:10652,Alzheimer's disease,CdrGiGaD,0,0,0
DB00945,Acetylsalicylic acid,DOID:14330,Parkinson's disease,CdrGiGaD,0,0,0
DB00884,Risedronate,DOID:14330,Parkinson's disease,CdrGiGaD,0,0,0
DB00399,Zoledronate,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB00503,Ritonavir,DOID:8778,Crohn's disease,CdrGiGaD,0,0,0
DB01033,Mercaptopurine,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB00550,Propylthiouracil,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB00502,Haloperidol,DOID:14330,Parkinson's disease,CdrGiGaD,0,0,0
DB01583,Liotrix,DOID:5408,Paget's disease of bone,CdrGiGaD,0,0,0
DB00900,Didanosine,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB00787,Aciclovir,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00996,Gabapentin,DOID:14330,Parkinson's disease,CdrGiGaD,1,0,0
DB00701,Amprenavir,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB00985,Dimenhydrinate,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,0,0,0
DB00745,Modafinil,DOID:8778,Crohn's disease,CdrGiGaD,0,0,0
DB00630,Alendronate,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB00495,Zidovudine,DOID:5408,Paget's disease of bone,CdrGiGaD,0,0,0
DB01367,Rasagiline,DOID:14330,Parkinson's disease,CdrGiGaD,1,0,0
DB00495,Zidovudine,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,1,0,0
DB00915,Amantadine,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB05271,Rotigotine,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB00220,Nelfinavir,DOID:5408,Paget's disease of bone,CdrGiGaD,0,0,0
DB00220,Nelfinavir,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,1,0,0
DB00763,Methimazole,DOID:12361,Graves' disease,CdrGiGaD,1,0,0
DB00190,Carbidopa,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,0,0,0
DB00245,Benzatropine,DOID:14330,Parkinson's disease,CdrGiGaD,1,0,0
DB00734,Risperidone,DOID:5408,Paget's disease of bone,CdrGiGaD,0,0,0
DB00158,Folic Acid,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB00323,Tolcapone,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB00190,Carbidopa,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB00399,Zoledronate,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB00989,Rivastigmine,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00635,Prednisone,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB00657,Mecamylamine,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00424,Hyoscyamine,DOID:8778,Crohn's disease,CdrGiGaD,1,0,0
DB01367,Rasagiline,DOID:8778,Crohn's disease,CdrGiGaD,0,0,0
DB00687,Fludrocortisone,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00915,Amantadine,DOID:14330,Parkinson's disease,CdrGiGaD,1,0,0
DB00323,Tolcapone,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB01133,Tiludronate,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB00494,Entacapone,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB00425,Zolpidem,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB00224,Indinavir,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB00248,Cabergoline,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB01232,Saquinavir,DOID:10652,Alzheimer's disease,CdrGiGaD,0,0,0
DB00238,Nevirapine,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB00245,Benzatropine,DOID:8778,Crohn's disease,CdrGiGaD,0,0,0
DB00376,Trihexyphenidyl,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,0,0,0
DB00916,Metronidazole,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00246,Ziprasidone,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB00687,Fludrocortisone,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB00313,Valproic Acid,DOID:14330,Parkinson's disease,CdrGiGaD,0,0,0
DB00413,Pramipexole,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00503,Ritonavir,DOID:10652,Alzheimer's disease,CdrGiGaD,0,0,0
DB01235,L-DOPA,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB01200,Bromocriptine,DOID:5408,Paget's disease of bone,CdrGiGaD,0,0,0
DB00572,Atropine,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB00980,Ramelteon,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB00509,Dextrothyroxine,DOID:5408,Paget's disease of bone,CdrGiGaD,0,0,0
DB00996,Gabapentin,DOID:8778,Crohn's disease,CdrGiGaD,0,0,0
DB00985,Dimenhydrinate,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB01077,Etidronic acid,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB00795,Sulfasalazine,DOID:8778,Crohn's disease,CdrGiGaD,1,0,0
DB00745,Modafinil,DOID:10652,Alzheimer's disease,CdrGiGaD,0,0,0
DB01601,Lopinavir,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB00625,Efavirenz,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00163,Vitamin E,DOID:10652,Alzheimer's disease,CdrGiGaD,1,0,0
DB00850,Perphenazine,DOID:5408,Paget's disease of bone,CdrGiGaD,0,0,0
DB00989,Rivastigmine,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB01043,Memantine,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00338,Omeprazole,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00810,Biperiden,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB00424,Hyoscyamine,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB00279,Liothyronine,DOID:5408,Paget's disease of bone,CdrGiGaD,0,0,0
DB00884,Risedronate,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,0,0,0
DB01235,L-DOPA,DOID:5408,Paget's disease of bone,CdrGiGaD,0,0,0
DB00282,Pamidronate,DOID:5408,Paget's disease of bone,CdrGiGaD,1,0,0
DB00282,Pamidronate,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB00550,Propylthiouracil,DOID:12361,Graves' disease,CdrGiGaD,1,0,0
DB00387,Procyclidine,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB00245,Benzatropine,DOID:5408,Paget's disease of bone,CdrGiGaD,0,0,0
DB00915,Amantadine,DOID:8778,Crohn's disease,CdrGiGaD,0,0,0
DB01601,Lopinavir,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB00248,Cabergoline,DOID:14330,Parkinson's disease,CdrGiGaD,1,0,0
DB00220,Nelfinavir,DOID:8778,Crohn's disease,CdrGiGaD,0,0,0
DB00843,Donepezil,DOID:14330,Parkinson's disease,CdrGiGaD,0,0,0
DB00915,Amantadine,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB01583,Liotrix,DOID:8778,Crohn's disease,CdrGiGaD,0,0,0
DB01133,Tiludronate,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB00734,Risperidone,DOID:8778,Crohn's disease,CdrGiGaD,0,0,0
DB00795,Sulfasalazine,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00282,Pamidronate,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00714,Apomorphine,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00503,Ritonavir,DOID:14330,Parkinson's disease,CdrGiGaD,0,0,0
DB00705,Delavirdine,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB00674,Galantamine,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,0,0,0
DB00945,Acetylsalicylic acid,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,0,0,0
DB01232,Saquinavir,DOID:14330,Parkinson's disease,CdrGiGaD,0,0,0
DB00376,Trihexyphenidyl,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB00575,Clonidine,DOID:8778,Crohn's disease,CdrGiGaD,0,0,0
DB01033,Mercaptopurine,DOID:8778,Crohn's disease,CdrGiGaD,1,0,0
DB00268,Ropinirole,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB00502,Haloperidol,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,0,0,0
DB00338,Omeprazole,DOID:11119,Gilles de la Tourette syndrome,CdrGiGaD,0,0,0
DB00424,Hyoscyamine,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00996,Gabapentin,DOID:5408,Paget's disease of bone,CdrGiGaD,0,0,0
DB01048,Abacavir,DOID:10652,Alzheimer's disease,CdrGiGaD,0,0,0
DB00334,Olanzapine,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB00630,Alendronate,DOID:5408,Paget's disease of bone,CdrGiGaD,1,0,0
DB00709,Lamivudine,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB01033,Mercaptopurine,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00980,Ramelteon,DOID:14330,Parkinson's disease,CdrGiGaD,1,0,0
DB01068,Clonazepam,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,0,0,0
DB00248,Cabergoline,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB00399,Zoledronate,DOID:8778,Crohn's disease,CdrGiGaD,0,0,0
DB00900,Didanosine,DOID:8778,Crohn's disease,CdrGiGaD,0,0,0
DB00625,Efavirenz,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB00158,Folic Acid,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB00687,Fludrocortisone,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB00502,Haloperidol,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB00313,Valproic Acid,DOID:635,acquired immunodeficiency syndrome,CdrGiGaD,0,0,0
DB00215,Citalopram,DOID:9206,Barrett's esophagus,CdrGiGaD,0,0,0
DB00572,Atropine,DOID:14330,Parkinson's disease,CdrGiGaD,1,0,0
DB00701,Amprenavir,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB01048,Abacavir,DOID:14330,Parkinson's disease,CdrGiGaD,0,0,0
DB00163,Vitamin E,DOID:8778,Crohn's disease,CdrGiGaD,0,0,0
DB00451,Levothyroxine,DOID:5408,Paget's disease of bone,CdrGiGaD,0,0,0
DB00413,Pramipexole,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB05271,Rotigotine,DOID:13378,Kawasaki disease,CdrGiGaD,0,0,0
DB01583,Liotrix,DOID:10652,Alzheimer's disease,CdrGiGaD,0,0,0
DB00850,Perphenazine,DOID:8778,Crohn's disease,CdrGiGaD,0,0,0
DB00657,Mecamylamine,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB00334,Olanzapine,DOID:8778,Crohn's disease,CdrGiGaD,0,0,0
DB00323,Tolcapone,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB00734,Risperidone,DOID:10652,Alzheimer's disease,CdrGiGaD,0,0,0
DB00945,Acetylsalicylic acid,DOID:13378,Kawasaki disease,CdrGiGaD,1,0,0
DB00989,Rivastigmine,DOID:12361,Graves' disease,CdrGiGaD,0,0,0
DB00916,Metronidazole,DOID:8778,Crohn's disease,CdrGiGaD,1,0,0
DB00915,Amantadine,DOID:5408,Paget's disease of bone,CdrGiGaD,0,0,0
